Time,Humidity,Temperature,Voltage
2019-10-08 15:46:37.625923,42.29999923706055,25.299999237060547,12.784
2019-10-08 15:56:45.759611,24.100000381469727,24.600000381469727,12.768
2019-10-08 16:06:48.908872,27.100000381469727,21.0,12.74
2019-10-08 16:16:49.535251,27.0,20.700000762939453,12.708
2019-10-08 16:26:52.615481,23.0,15.699999809265137,12.68
2019-10-08 16:36:53.216668,22.700000762939453,15.199999809265137,12.648
2019-10-08 16:46:53.776708,21.899999618530273,10.0,12.616
2019-10-08 16:56:54.404589,20.700000762939453,5.300000190734863,12.588
2019-10-08 17:06:54.976494,21.399999618530273,1.600000023841858,12.552
2019-10-08 17:16:55.604491,22.899999618530273,-1.2000000476837158,12.528
2019-10-08 17:26:56.226063,22.5,-3.200000047683716,12.496
2019-10-08 17:36:56.853985,22.399999618530273,-5.099999904632568,12.468
2019-10-08 17:46:57.482013,22.600000381469727,-6.699999809265137,12.44
2019-10-08 17:56:58.110007,25.200000762939453,-7.599999904632568,12.42
2019-10-08 18:06:58.737887,27.899999618530273,-6.400000095367432,12.4
2019-10-08 18:16:59.365988,30.0,-5.099999904632568,12.384
2019-10-08 18:26:59.994039,32.599998474121094,-3.9000000953674316,12.368
2019-10-08 18:37:00.622200,34.70000076293945,-2.9000000953674316,12.356
2019-10-08 18:47:01.216418,36.79999923706055,-2.0,12.34
2019-10-08 18:57:01.844273,40.5,-1.2000000476837158,12.328
2019-10-08 19:07:02.471896,52.099998474121094,0.5,12.324
2019-10-08 19:17:03.099682,54.5,3.200000047683716,12.32
2019-10-08 19:27:03.727950,37.70000076293945,0.8999999761581421,12.308
2019-10-08 19:37:04.336735,31.100000381469727,-2.9000000953674316,12.292
2019-10-08 19:47:04.965399,29.299999237060547,-6.300000190734863,12.272
2019-10-08 19:57:05.536756,29.100000381469727,-8.899999618530273,12.256
2019-10-08 20:07:06.165198,32.400001525878906,-10.399999618530273,12.24
2019-10-08 20:17:06.736515,40.099998474121094,-9.600000381469727,12.228
2019-10-08 20:27:07.299156,32.599998474121094,-10.300000190734863,12.212
2019-10-08 20:37:07.873646,34.20000076293945,-11.399999618530273,12.2
2019-10-08 20:47:08.424549,37.400001525878906,-10.699999809265137,12.188
2019-10-08 20:57:11.581422,42.20000076293945,-8.399999618530273,12.184
2019-10-08 21:07:12.209971,42.20000076293945,-8.5,12.176
2019-10-08 21:17:12.778272,44.400001525878906,-7.300000190734863,12.168
2019-10-08 21:27:15.842876,46.5,-5.400000095367432,12.16
2019-10-08 21:37:18.948378,44.599998474121094,-4.599999904632568,12.156
2019-10-08 21:47:19.577115,44.5,-4.699999809265137,12.152
2019-10-08 21:57:20.206443,34.099998474121094,-6.199999809265137,12.14
2019-10-08 22:07:20.835542,32.0,-8.800000190734863,12.132
2019-10-08 22:17:21.464980,35.599998474121094,-10.600000381469727,12.12
2019-10-08 22:27:24.544759,42.29999923706055,-9.300000190734863,12.112
2019-10-08 22:37:27.614401,44.20000076293945,-8.300000190734863,12.108
2019-10-08 22:47:28.176631,44.099998474121094,-8.399999618530273,12.104
2019-10-08 22:57:28.790521,44.900001525878906,-7.300000190734863,12.1
2019-10-08 23:07:29.418808,45.20000076293945,-6.400000095367432,12.1
2019-10-08 23:17:30.016677,45.20000076293945,-5.5,12.1
2019-10-08 23:27:30.645147,43.599998474121094,-4.800000190734863,12.092
2019-10-08 23:37:31.273383,32.70000076293945,-6.5,12.088
2019-10-08 23:47:34.429709,34.5,-11.300000190734863,12.076
2019-10-08 23:57:35.058059,34.5,-11.399999618530273,12.072
2019-10-09 00:07:38.214426,41.599998474121094,-10.0,12.068
2019-10-09 00:17:38.792390,41.5,-10.100000381469727,12.056
2019-10-09 00:27:39.420835,43.0,-9.100000381469727,12.056
2019-10-09 00:37:42.577277,43.5,-7.199999809265137,12.052
2019-10-09 00:47:45.734023,44.0,-6.300000190734863,12.048
2019-10-09 00:57:46.362516,44.0,-6.300000190734863,12.052
2019-10-09 01:07:46.990823,44.79999923706055,-5.599999904632568,12.048
2019-10-09 01:17:47.619065,40.29999923706055,-5.0,12.048
2019-10-09 01:27:48.247508,33.400001525878906,-7.099999904632568,12.044
2019-10-09 01:37:48.875811,32.099998474121094,-9.600000381469727,12.032
2019-10-09 01:47:49.429655,37.70000076293945,-10.800000190734863,12.032
2019-10-09 01:57:50.058032,40.900001525878906,-10.199999809265137,12.02
2019-10-09 02:07:53.217930,43.20000076293945,-8.399999618530273,12.02
2019-10-09 02:17:53.846330,43.20000076293945,-8.399999618530273,12.012
2019-10-09 02:27:54.474988,43.400001525878906,-7.5,12.012
2019-10-09 02:37:55.103608,43.900001525878906,-6.599999904632568,12.008
2019-10-09 02:47:58.259951,46.099998474121094,-5.0,12.008
2019-10-09 02:57:58.888258,46.20000076293945,-5.0,12.008
2019-10-09 03:07:59.516697,34.099998474121094,-6.0,12.004
2019-10-09 03:18:00.145196,30.700000762939453,-8.899999618530273,12.0
2019-10-09 03:28:00.676453,34.400001525878906,-11.199999809265137,11.996
2019-10-09 03:38:01.305118,39.099998474121094,-10.899999618530273,11.984
2019-10-09 03:48:01.856660,41.29999923706055,-10.100000381469727,11.984
2019-10-09 03:58:02.485285,42.70000076293945,-9.100000381469727,11.976
2019-10-09 04:08:03.056601,43.0,-8.199999809265137,11.976
2019-10-09 04:18:03.685104,43.20000076293945,-7.300000190734863,11.976
2019-10-09 04:28:04.256627,44.29999923706055,-6.400000095367432,11.976
2019-10-09 04:38:04.884807,46.0,-5.599999904632568,11.976
2019-10-09 04:48:05.456536,45.599998474121094,-4.800000190734863,11.972
2019-10-09 04:58:06.084336,33.20000076293945,-6.400000095367432,11.964
2019-10-09 05:08:06.656571,30.600000381469727,-9.399999618530273,11.96
2019-10-09 05:18:07.211681,35.5,-11.300000190734863,11.948
2019-10-09 05:28:07.839768,39.599998474121094,-10.899999618530273,11.944
2019-10-09 05:38:08.409654,41.599998474121094,-10.100000381469727,11.944
2019-10-09 05:48:09.037686,42.79999923706055,-9.100000381469727,11.936
2019-10-09 05:58:12.194010,43.5,-7.300000190734863,11.932
2019-10-09 06:08:15.349954,45.0,-6.400000095367432,11.932
2019-10-09 06:18:15.977755,45.099998474121094,-6.400000095367432,11.932
2019-10-09 06:28:16.606045,47.0,-5.5,11.932
2019-10-09 06:38:17.234262,48.70000076293945,-4.699999809265137,11.932
2019-10-09 06:48:17.856693,35.79999923706055,-5.699999809265137,11.932
2019-10-09 06:58:18.401210,32.20000076293945,-8.399999618530273,11.924
